기준연도,시군명,연령대,성별,결제건수,결제금액,결제취소건수,결제취소금액,1회평균결제금액
2023,포천시,40,남,158769,4531469125,1616,109439540,28541
2023,포천시,40,여,173168,5224366338,1668,80464603,30169
2023,포천시,50,남,169877,4240584828,1405,89277104,24963
2023,포천시,50,여,141029,3687874704,1439,81931542,26150
2023,포천시,60,남,94699,2485979807,1001,72602655,26251
2023,포천시,60,여,65522,1825313545,654,39378394,27858
2023,포천시,70,남,16836,462118845,190,15023182,27448
2023,포천시,70,여,10959,328739344,109,6114734,29997
2023,포천시,80,남,2619,86703884,24,2154500,33106
2023,포천시,80,여,2117,59764038,11,273101,28231
2023,포천시,기타,-,129160,4156969990,1041,49516050,32185
2023,하남시,10,남,61148,1425968537,430,26855590,23320
2023,하남시,10,여,65274,1656485631,443,24308215,25377
2023,하남시,20,남,265746,4581961141,2342,118478956,17242
2023,하남시,20,여,323015,6050795647,2807,125115752,18732
2023,하남시,30,남,535105,12025299734,6455,499833880,22473
2023,하남시,30,여,773849,17407192291,7252,450789721,22494
2023,하남시,40,남,840881,23320145204,8598,654235925,27733
2023,하남시,40,여,1154308,28828972978,10676,633908672,24975
2023,하남시,50,남,464786,10733284999,5502,371072446,23093
2023,하남시,50,여,544361,11670353520,5637,281323805,21439
2023,하남시,60,남,310500,6603757181,4215,288555389,21268
2023,하남시,60,여,421598,8707601165,4776,248370954,20654
2023,하남시,70,남,142280,2893287731,1724,104093838,20335
2023,하남시,70,여,154727,2951462015,1639,65109686,19075
2023,하남시,80,남,22707,427658743,223,8910678,18834
2023,하남시,80,여,27799,524776187,266,8949822,18878
2023,하남시,기타,-,14394,319209182,119,4609116,22177
2023,화성시,10,남,183481,5768283680,829,70270801,31438
2023,화성시,10,여,187048,6590044217,1288,84148479,35232
2023,화성시,20,남,836759,15264476129,6221,275365418,18242
2023,화성시,20,여,803471,16745648939,6899,246126581,20842
2023,화성시,30,남,1738961,44061275512,13896,817598915,25338
2023,화성시,30,여,2177161,59221050773,16584,888988896,27201
2023,화성시,40,남,2675564,91344998921,17333,1136180990,34140
2023,화성시,40,여,3326977,1.02E+11,24670,1347632945,30553
2023,화성시,50,남,1238372,30855326234,7834,392269239,24916
2023,화성시,50,여,1061085,24640566511,8039,310003440,23222
2023,화성시,60,남,419385,8650253086,2965,130348992,20626
2023,화성시,60,여,384913,9492046114,3423,137904765,24660
2023,화성시,70,남,98710,2264292899,846,36746403,22939
2023,화성시,70,여,96663,2463780199,957,33938353,25488
2023,화성시,80,남,16051,345320477,119,4847116,21514
2023,화성시,80,여,13738,358980560,118,4345786,26130
2023,화성시,기타,-,198560,6983256207,1595,83885804,35170
2022,가평군,10,남,5784,137810151,62,2242930,23826
2022,가평군,10,여,6303,153018795,62,3381558,24277
2022,가평군,20,남,64436,1361977813,606,33067667,21137
2022,가평군,20,여,54689,1228182078,694,28543455,22458
2022,가평군,30,남,110560,2607782981,1421,87030663,23587
2022,가평군,30,여,109079,2572210897,1295,57295467,23581
2022,가평군,40,남,167210,4108172666,1470,91552821,24569
2022,가평군,40,여,205682,4997618154,1929,73257428,24298
2022,가평군,50,남,173077,4520699724,1606,117286141,26120
2022,가평군,50,여,167582,4447382699,1614,90750496,26539
2022,가평군,60,남,121845,3449814880,1396,110589109,28313
2022,가평군,60,여,122661,3404315286,1275,67326052,27754
2022,가평군,70,남,32853,958805470,376,26833798,29185
2022,가평군,70,여,25506,657893200,219,12026890,25794
2022,가평군,80,남,4365,122005016,64,5152000,27951
2022,가평군,80,여,3557,110951808,30,1747210,31193
2022,가평군,기타,-,114452,3478667235,990,52278092,30394
2022,가평군,전체 (기타포함),전체,1489641,38317308853,15109,860361777,25723
2022,고양시,10,남,167208,3342598621,861,36732465,19991
2022,고양시,10,여,159040,3492809704,1049,46868647,21962
2022,고양시,20,남,887348,12984370099,5576,132507814,14633
2022,고양시,20,여,942628,15885507714,7759,211730972,16852
2022,고양시,30,남,901579,17688334245,5954,215269658,19619
2022,고양시,30,여,1273713,28361244741,9967,411758256,22267
2022,고양시,40,남,1475638,36792833945,9247,396130247,24934
2022,고양시,40,여,2179411,52351658891,15794,609260186,24021
2022,고양시,50,남,1152717,22133348202,6347,196913949,19201
2022,고양시,50,여,1337157,25093804933,10154,279251275,18767
2022,고양시,60,남,506794,8495782111,3059,73093415,16764
2022,고양시,60,여,485796,9126193545,4074,109756371,18786
2022,고양시,70,남,101185,1760391119,685,17621520,17398
2022,고양시,70,여,122957,2275372605,1064,26843705,18505
2022,고양시,80,남,20950,380602248,150,3921643,18167
2022,고양시,80,여,27119,488813806,213,5876738,18025
2022,고양시,기타,-,1,9500,0,0,9500
2022,고양시,기타,-,482514,9211321269,3496,94873064,19090
2022,고양시,전체 (기타포함),전체,12223755,2.50E+11,85449,2868409925,20441
2022,과천시,10,남,29199,657106436,169,10836299,22504
2022,과천시,10,여,25645,651241370,164,10195132,25394
2022,과천시,20,남,128685,1982058219,724,23331541,15402
2022,과천시,20,여,128226,2230181921,914,28301735,17393
2022,과천시,30,남,187286,3657332673,1396,78747481,19528
2022,과천시,30,여,250512,5328032396,1899,82619255,21269
2022,과천시,40,남,255397,6669592685,1827,94662166,26115
2022,과천시,40,여,365158,8963535496,2728,117352440,24547
2022,과천시,50,남,193881,4236419652,1319,61584807,21851
2022,과천시,50,여,261278,5559722803,2139,74130178,21279
2022,과천시,60,남,117096,2191324371,897,32203629,18714
2022,과천시,60,여,136291,2817261322,1375,45061977,20671
2022,과천시,70,남,26563,532748032,226,8139487,20056
2022,과천시,70,여,33980,733646427,320,11713990,21591
2022,과천시,80,남,8642,172547804,91,4837570,19966
2022,과천시,80,여,11091,212204290,95,2245675,19133
2022,과천시,기타,-,149404,3033207885,1351,35562642,20302
2022,과천시,전체 (기타포함),전체,2308334,49628163782,17634,721526004,21500
2022,광명시,10,남,64934,1608342586,336,20846100,24769
2022,광명시,10,여,63907,1591474609,365,15390923,24903
2022,광명시,20,남,264748,4247894698,1886,90824323,16045
2022,광명시,20,여,280971,5285391496,2358,79647453,18811
2022,광명시,30,남,377841,9902758821,4346,358538882,26209
2022,광명시,30,여,595298,16545213528,5086,330609738,27793
2022,광명시,40,남,752600,25624238383,6840,577347383,34048
2022,광명시,40,여,1200733,36305915243,9151,544872882,30236
2022,광명시,50,남,420386,10473966247,3011,198078587,24915
2022,광명시,50,여,525990,10962272736,3694,158853758,20841
2022,광명시,60,남,173493,3105103160,1216,75146231,17898
2022,광명시,60,여,266231,4945205847,1741,61633372,18575
2022,광명시,70,남,47483,795069567,304,10899640,16744
2022,광명시,70,여,64622,1176177869,398,14745826,18201
2022,광명시,80,남,6693,113790668,33,857490,17001
2022,광명시,80,여,8826,165637943,85,3707736,18767
2022,광명시,기타,-,133853,2374673254,910,24542308,17741
2022,광명시,전체 (기타포함),전체,5248609,1.35E+11,41760,2566542632,25764
2022,광주시,10,남,80671,1327689736,440,18335454,16458
2022,광주시,10,여,79100,1578232773,619,27398564,19952
2022,광주시,20,남,401592,7836142047,4603,265848130,19513
2022,광주시,20,여,369541,8092313597,3881,197195750,21898
2022,광주시,30,남,888497,21980091267,11294,840008829,24739
2022,광주시,30,여,1122978,28764147889,11243,654535326,25614
2022,광주시,40,남,1601548,45013456807,17463,1229401688,28106
2022,광주시,40,여,1987864,54707549824,18494,1041689522,27521
2022,광주시,50,남,1102413,28813992449,11728,910552436,26137
2022,광주시,50,여,1158228,29771331086,12103,681222336,25704
2022,광주시,60,남,625828,16637153586,8165,633816444,26584
2022,광주시,60,여,674989,17142835708,7763,429045596,25397
2022,광주시,70,남,179674,4740166800,2618,202538227,26382
2022,광주시,70,여,185942,4346584116,1924,89991196,23376
2022,광주시,80,남,27864,688308844,291,19260752,24702
2022,광주시,80,여,27801,615492533,204,10268767,22139
2022,광주시,기타,-,138550,3723929402,1247,63850644,26878
2022,광주시,전체 (기타포함),전체,10653080,2.76E+11,114080,7314959661,25887
2022,구리시,10,남,40677,559415691,168,6559662,13753
2022,구리시,10,여,34980,587642619,220,8075013,16799
2022,구리시,20,남,268840,3798532943,1294,33861422,14129
2022,구리시,20,여,253271,4764703999,1860,55157290,18813
2022,구리시,30,남,284857,6453927453,1648,70215944,22657
2022,구리시,30,여,453789,11943965875,3221,155002402,26321
2022,구리시,40,남,565861,17600689333,3272,181617569,31104
2022,구리시,40,여,934443,30459307287,6520,391408916,32596
2022,구리시,50,남,371395,8794457546,1869,81788709,23680
2022,구리시,50,여,436238,10245012593,3041,118738796,23485
2022,구리시,60,남,154575,2860276209,822,17412180,18504
2022,구리시,60,여,162626,3577104337,1219,31717414,21996
2022,구리시,70,남,32256,566717457,203,4917995,17569
2022,구리시,70,여,43025,880029026,338,9078492,20454
2022,구리시,80,남,6656,112034620,48,1303600,16832
2022,구리시,80,여,8267,165292319,69,2910045,19994
2022,구리시,기타,-,260281,4376751016,1700,34035728,16815
2022,구리시,전체 (기타포함),전체,4312037,1.08E+11,27512,1203801177,24987
2022,군포시,10,남,128746,2815334246,569,27784656,21867
2022,군포시,10,여,121655,2879444381,840,40967961,23669
2022,군포시,20,남,492783,7533800042,3275,139139919,15288
2022,군포시,20,여,490561,8979230648,3824,156996572,18304
2022,군포시,30,남,663658,13754483568,5954,373773944,20725
2022,군포시,30,여,835484,18510640139,6659,356293803,22156
2022,군포시,40,남,972140,25771424760,7710,471232364,26510
2022,군포시,40,여,1520150,36738937581,12109,535509364,24168
2022,군포시,50,남,837841,17988414973,6502,354067756,21470
2022,군포시,50,여,1222988,23248339544,9524,359626415,19009
2022,군포시,60,남,458390,8813682259,3973,215863424,19227
2022,군포시,60,여,695157,12717078366,6157,234154965,18294
2022,군포시,70,남,125960,2405037609,1045,46499543,19094
2022,군포시,70,여,172118,3116233104,1431,55342130,18105
2022,군포시,80,남,24862,465056432,228,7409459,18706
2022,군포시,80,여,33319,608104539,325,11826981,18251
2022,군포시,기타,-,149406,2632646872,1114,39355180,17621
2022,군포시,전체 (기타포함),전체,8945218,1.89E+11,71239,3425844436,21126
2022,김포시,10,남,77995,2928914766,290,18074866,37460
2022,김포시,10,여,93038,3407998294,448,31535816,36467
2022,김포시,20,남,428403,8351539035,1846,58428858,19442
2022,김포시,20,여,555590,12406750945,2810,113721610,22239
2022,김포시,30,남,866832,26427399888,3740,199658255,30388
2022,김포시,30,여,1613914,52465601246,7209,476974357,32357
2022,김포시,40,남,1503699,63053622149,6269,433409571,41818
2022,김포시,40,여,2540720,98248221402,11530,753323921,38548
2022,김포시,50,남,757866,24297309821,2642,150098011,31974
2022,김포시,50,여,991534,28743999250,4344,223194324,28891
2022,김포시,60,남,281177,7192849842,1122,53078092,25494
2022,김포시,60,여,361348,10558419151,1848,97724821,29098
2022,김포시,70,남,66731,1824965433,343,16654508,27239
2022,김포시,70,여,74187,2330309750,496,25322329,31279
2022,김포시,80,남,8903,281355136,52,2149869,31546
2022,김포시,80,여,9042,315028912,65,2941460,34764
2022,김포시,기타,-,348782,9591219602,2537,97866536,27418
2022,김포시,전체 (기타포함),전체,10535661,3.51E+11,47325,2741764284,33205
2022,남양주시,10,남,115250,1943687093,480,18420532,16865
2022,남양주시,10,여,108564,1999771341,582,18250745,18420
2022,남양주시,20,남,520988,8608196597,2640,69542234,16523
2022,남양주시,20,여,541965,10499243731,4046,121675217,19373
2022,남양주시,30,남,673902,17331745904,3972,204662726,25718
2022,남양주시,30,여,1176738,35272599654,8488,484999339,29975
2022,남양주시,40,남,1556545,52361956677,9192,596560294,33640
2022,남양주시,40,여,2547717,84872754375,17231,1005276804,33313
2022,남양주시,50,남,859906,21346154322,4314,180388929,24824
2022,남양주시,50,여,872877,21331833605,5849,216394346,24439
2022,남양주시,60,남,279491,5570391877,1425,42460403,19930
2022,남양주시,60,여,269755,6068953925,2079,75017208,22498
2022,남양주시,70,남,72482,1414335385,404,14438277,19513
2022,남양주시,70,여,78241,1667165496,581,22619063,21308
2022,남양주시,80,남,12246,243590239,78,2300913,19891
2022,남양주시,80,여,15774,320630333,119,3319024,20327
2022,남양주시,기타,-,287356,6100501477,2118,61720404,21230
2022,남양주시,전체 (기타포함),전체,9989797,2.77E+11,63598,3138046458,27724
2022,동두천시,10,남,4687,112668330,21,1344650,24038
2022,동두천시,10,여,6611,132459130,72,2200380,20036
2022,동두천시,20,남,72170,1436262335,793,36028258,19901
2022,동두천시,20,여,68981,1464267223,742,26897427,21227
2022,동두천시,30,남,93172,2276581368,1078,68463806,24434
2022,동두천시,30,여,117237,3115811940,1269,61003427,26577
2022,동두천시,40,남,162201,4467207345,1403,80128494,27541
2022,동두천시,40,여,193968,5587039698,1719,73539302,28804
2022,동두천시,50,남,153918,3574444704,1134,60094474,23223
2022,동두천시,50,여,124900,3310421440,1145,57562566,26505
2022,동두천시,60,남,75761,1783228873,703,41712747,23538
2022,동두천시,60,여,64284,1753263451,604,31542835,27274
2022,동두천시,70,남,19662,455871529,171,7327214,23185
2022,동두천시,70,여,15240,391404911,119,3778324,25683
2022,동두천시,80,남,3536,76412135,46,2548618,21610
2022,동두천시,80,여,3825,91653849,34,1390550,23962
2022,동두천시,기타,-,103231,2530505348,827,35812870,24513
2022,동두천시,전체 (기타포함),전체,1283384,32559503609,11880,591375942,25370
2022,부천시,10,남,147824,2887382373,684,26458557,19533
2022,부천시,10,여,150702,3113756816,753,35764797,20662
2022,부천시,20,남,1082573,15206926562,5275,121241546,14047
2022,부천시,20,여,1135014,18160411837,7433,192348757,16000
2022,부천시,30,남,1389508,26198331703,7279,285826248,18854
2022,부천시,30,여,1740340,36946449290,10877,470991525,21229
2022,부천시,40,남,1956487,49051828709,10288,470250438,25071
2022,부천시,40,여,2883995,68228577079,17460,679453153,23658
2022,부천시,50,남,1458700,27055165911,7671,204471144,18547
2022,부천시,50,여,2205089,36920490761,12797,331441561,16743
2022,부천시,60,남,861566,13580150191,4394,102568774,15762
2022,부천시,60,여,1352252,21668070271,8707,215875426,16024
2022,부천시,70,남,216456,3419057869,1293,29265045,15796
2022,부천시,70,여,294183,4719076760,1887,43325098,16041
2022,부천시,80,남,24207,413112328,154,4008934,17066
2022,부천시,80,여,37679,612015668,263,6313561,16243
2022,부천시,기타,-,16477,214933081,154,2759920,13044
2022,부천시,전체 (기타포함),전체,16953052,3.28E+11,97369,3222364484,19371
2022,성남시,10대,남,86652,3664053208,505,30301666,42285
2022,성남시,10대,여,112004,4172960693,582,31787379,37257
2022,성남시,20대,남,308441,7068430189,2576,88903448,22917
2022,성남시,20대,여,512499,12194553396,3181,113300579,23794
2022,성남시,30대,남,638544,22369364956,2811,212469059,35032
2022,성남시,30대,여,1268106,49138345038,5160,434704130,38749
2022,성남시,40대,남,903225,38812671274,3499,256600242,42971
2022,성남시,40대,여,2290904,96123377811,9320,699546992,41959
2022,성남시,50대,남,483001,16405863094,1581,106963249,33967
2022,성남시,50대,여,1088032,30333741001,4377,205790549,27879
2022,성남시,60대,남,177122,4686602126,619,35284182,26460
2022,성남시,60대,여,341206,9447427262,1361,70194699,27688
2022,성남시,70대,남,36261,1384452694,169,12306409,38180
2022,성남시,70대,여,48642,1911772289,256,18982312,39303
2022,성남시,80대,남,4100,243587091,15,1243070,59411
2022,성남시,80대,여,6719,305916674,47,3803587,45530
2022,성남시,90대,남,283,17481380,3,198100,61772
2022,성남시,90대,여,366,20427690,0,0,55813
2022,성남시,탈퇴회원,,535,51759360,3,77500,96746
2022,수원시,10,남,189957,4268758201,1020,46539439,22472
2022,수원시,10,여,199103,4353904236,1270,50954160,21868
2022,수원시,20,남,1531457,23133533663,10142,269524637,15106
2022,수원시,20,여,1477134,25680807433,13654,347322269,17386
2022,수원시,30,남,1759212,36650715130,13452,559982605,20834
2022,수원시,30,여,1978416,47992059336,15819,689175166,24258
2022,수원시,40,남,2428362,68076104998,15854,826936248,28034
2022,수원시,40,여,3189557,83704719219,22261,996573983,26243
2022,수원시,50,남,1540982,30760825295,8202,295760120,19962
2022,수원시,50,여,1606750,30157996992,10355,300066827,18770
2022,수원시,60,남,588439,10287349781,3280,95011241,17482
2022,수원시,60,여,662228,12264688317,4474,124343117,18520
2022,수원시,70,남,133384,2446367866,807,21862642,18341
2022,수원시,70,여,166576,3139892105,1107,38376175,18850
2022,수원시,80,남,21232,385853278,161,4921171,18173
2022,수원시,80,여,20192,365654905,123,2603956,18109
2022,수원시,기타,-,31479,627623811,249,6190820,19938
2022,수원시,전체 (기타포함),전체,17524460,3.84E+11,122230,4676144576,21929
2022,시흥시,10대,남,173470,8290026718,448,31731259,47789
2022,시흥시,10대,여,205754,9273081598,593,48122354,45069
2022,시흥시,10대미만,남,19568,1237748538,49,4679720,63254
2022,시흥시,10대미만,여,20192,1299690547,58,6713950,64367
2022,시흥시,20대,남,355488,8938696834,2408,81317413,25145
2022,시흥시,20대,여,553501,13551272706,2561,98639354,24483
2022,시흥시,30대,남,653191,18976253302,2054,117549890,29052
2022,시흥시,30대,여,1591547,46527617083,5343,321379417,29234
2022,시흥시,40대,남,882147,33628307427,2315,155740558,38121
2022,시흥시,40대,여,2084431,75803335792,6247,396832219,36366
2022,시흥시,50대,남,489826,14920169786,1031,56607066,30460
2022,시흥시,50대,여,1206471,30624338134,2936,152873241,25383
2022,시흥시,60대,남,204264,5431166340,408,24227879,26589
2022,시흥시,60대,여,377939,9245927699,1174,64586904,24464
2022,시흥시,70대,남,33410,964070272,113,5382241,28856
2022,시흥시,70대,여,39386,1137867361,160,10095406,28890
2022,시흥시,80대이상,남,4760,133457251,15,450686,28037
2022,시흥시,80대이상,여,4837,188800504,18,1119230,39033
2022,안산시,10,남,162878,3406198442,830,30236013,20913
2022,안산시,10,여,170902,3807420724,1155,45438738,22278
2022,안산시,20,남,1092705,16806751411,6237,163511417,15381
2022,안산시,20,여,1059399,19012201225,8213,229896754,17946
2022,안산시,30,남,1120731,21034348330,7010,218008068,18768
2022,안산시,30,여,1287768,27104266391,9953,337493683,21047
2022,안산시,40,남,1532498,34816541401,9457,347544306,22719
2022,안산시,40,여,2169981,47142492285,16184,546626022,21725
2022,안산시,50,남,1526369,29851015980,9112,273749866,19557
2022,안산시,50,여,2055461,39977386912,16267,478780678,19449
2022,안산시,60,남,810776,14997754507,5873,161415932,18498
2022,안산시,60,여,963940,18613443752,9241,274041975,19310
2022,안산시,70,남,184750,3340591972,1623,40330930,18082
2022,안산시,70,여,226617,4073202272,2187,59413642,17974
2022,안산시,80,남,31892,565761367,266,7398247,17740
2022,안산시,80,여,43623,820028243,388,12336768,18798
2022,안산시,기타,-,479889,9876195177,4128,141441214,20580
2022,안산시,전체 (기타포함),전체,14920179,2.95E+11,108124,3367664253,19788
2022,안성시,10,남,28770,383512147,120,3452505,13330
2022,안성시,10,여,24698,412104467,164,3642974,16686
2022,안성시,20,남,207933,3541825752,1607,62356408,17033
2022,안성시,20,여,180504,3576849993,1545,45225693,19816
2022,안성시,30,남,272241,6105898182,2436,122954996,22428
2022,안성시,30,여,267222,7269971000,2486,92739004,27206
2022,안성시,40,남,460087,13550285985,3316,194673336,29452
2022,안성시,40,여,517049,16035233228,4265,194068124,31013
2022,안성시,50,남,355405,8621491806,2345,127632943,24258
2022,안성시,50,여,277847,7174402148,2256,84837927,25821
2022,안성시,60,남,171947,4501747796,1217,69275516,26181
2022,안성시,60,여,140313,3885847219,1161,44751273,27694
2022,안성시,70,남,44696,1294794852,362,22242690,28969
2022,안성시,70,여,31074,922516144,245,11088479,29688
2022,안성시,80,남,6343,171107888,39,1878365,26976
2022,안성시,80,여,5794,164600919,55,1765330,28409
2022,안성시,기타,-,199107,6642071348,1488,64725504,33359
2022,안성시,전체 (기타포함),전체,3191038,84254343574,25112,1147900667,36741
2022,안양시,10,남,96213,2880636563,518,31200653,29940
2022,안양시,10,여,104828,2969852756,728,37357837,28331
2022,안양시,20,남,570472,9034926550,3537,86131498,15838
2022,안양시,20,여,642924,11955361083,5392,151130851,18595
2022,안양시,30,남,789776,17585864924,5685,230041171,22267
2022,안양시,30,여,1003505,24955032572,8065,350025284,24868
2022,안양시,40,남,1053083,30045019376,6655,339000423,28531
2022,안양시,40,여,1556910,41667002043,11296,506554927,26763
2022,안양시,50,남,696425,15079262246,3741,128530545,21652
2022,안양시,50,여,954203,18251797235,6075,185802163,19128
2022,안양시,60,남,334799,6073005144,1856,52174716,18139
2022,안양시,60,여,456463,8672687290,2961,87274628,19000
2022,안양시,70,남,72567,1401160495,456,11930064,19309
2022,안양시,70,여,94840,1836792403,560,17485991,19367
2022,안양시,80,남,11271,223914699,75,5377769,19866
2022,안양시,80,여,14494,287131985,93,2654063,19810
2022,안양시,기타,-,225639,4003446448,1420,37178990,17743
2022,안양시,전체 (기타포함),전체,8678412,1.97E+11,59113,2259851573,22691
2022,양주시,10,남,34429,526869683,148,4278675,15303
2022,양주시,10,여,35676,637181505,261,5861944,17860
2022,양주시,20,남,162824,2972528381,1379,64887541,18256
2022,양주시,20,여,162982,3260352710,1554,49968917,20004
2022,양주시,30,남,235666,5940956606,2018,119794521,25209
2022,양주시,30,여,311039,8788945384,2903,145093962,28257
2022,양주시,40,남,470471,13796570372,3633,237639113,29325
2022,양주시,40,여,669531,19750441126,5401,247250675,29499
2022,양주시,50,남,289818,6990756046,2065,116186787,24121
2022,양주시,50,여,257001,6253309485,1910,76276658,24332
2022,양주시,60,남,111793,2601149087,933,58652768,23268
2022,양주시,60,여,97908,2304197112,754,29587618,23534
2022,양주시,70,남,23478,558361172,229,13601161,23782
2022,양주시,70,여,25134,552185250,175,6892223,21970
2022,양주시,80,남,5878,122648865,39,2192325,20866
2022,양주시,80,여,5146,125619296,32,2057435,24411
2022,양주시,기타,-,217780,6190266362,1687,77128233,28424
2022,양주시,전체 (기타포함),전체,3116554,81372338442,25121,1257350556,26110
2022,양평군,10,남,37703,773072238,263,14018209,20504
2022,양평군,10,여,28319,633327185,201,6388376,22364
2022,양평군,20,남,128141,2739173419,1283,51590418,21376
2022,양평군,20,여,117809,2718454166,1430,54424943,23075
2022,양평군,30,남,177629,4357110683,1812,101682533,24529
2022,양평군,30,여,208611,5105961339,2285,95285056,24476
2022,양평군,40,남,342047,8387852258,2886,157853868,24523
2022,양평군,40,여,464506,10796226395,4094,149592819,23242
2022,양평군,50,남,339699,8546293543,2741,157601291,25158
2022,양평군,50,여,371003,9496610658,3424,146646112,25597
2022,양평군,60,남,297511,8427405135,2984,186714987,28326
2022,양평군,60,여,278288,7856466502,2850,137992874,28231
2022,양평군,70,남,108067,3070348588,1101,56835252,28412
2022,양평군,70,여,84406,2244096017,873,34729824,26587
2022,양평군,80,남,15806,461926736,132,6134618,29225
2022,양평군,80,여,11209,327927738,96,5258094,29256
2022,양평군,기타,-,270757,8577559166,2184,111886533,31680
2022,양평군,전체 (기타포함),전체,3281511,84519811766,30639,1474635807,25756
2022,여주시,10,남,12083,200738088,54,2130025,16613
2022,여주시,10,여,13192,266423663,121,2750300,20196
2022,여주시,20,남,96820,2178406562,832,28515240,22500
2022,여주시,20,여,89702,2074722509,858,26184979,23129
2022,여주시,30,남,148408,3601138282,1140,50011204,24265
2022,여주시,30,여,187779,5030980790,1731,74959332,26792
2022,여주시,40,남,286783,8191314172,1859,83819029,28563
2022,여주시,40,여,374165,10727654582,2902,113602085,28671
2022,여주시,50,남,255007,6777178692,1497,65112374,26576
2022,여주시,50,여,230426,6732575883,1802,83137385,29218
2022,여주시,60,남,132075,3811984479,879,46168626,28862
2022,여주시,60,여,121901,3726626498,987,47483866,30571
2022,여주시,70,남,44319,1261898049,270,14912092,28473
2022,여주시,70,여,31585,942842603,256,9826475,29851
2022,여주시,80,남,6993,197653694,54,1647698,28265
2022,여주시,80,여,4388,125031733,40,1576974,28494
2022,여주시,기타,-,285751,9229501035,2022,88624189,32299
2022,여주시,전체 (기타포함),전체,2321377,65076671314,17304,740461873,28034
2022,연천군,10,남,4439,63138463,36,1298450,14224
2022,연천군,10,여,4804,97896729,66,2606950,20378
2022,연천군,20,남,70260,1544910890,1143,47922574,21988
2022,연천군,20,여,40941,895737572,691,21742769,21879
2022,연천군,30,남,81605,1894061884,976,36811808,23210
2022,연천군,30,여,64929,1666975305,983,32897008,25674
2022,연천군,40,남,96557,2573280969,791,35640865,26650
2022,연천군,40,여,102434,2850098108,1151,42111072,27824
2022,연천군,50,남,85402,2169769067,558,26407077,25407
2022,연천군,50,여,67230,1740611223,642,23024237,25890
2022,연천군,60,남,46824,1277948755,357,16189718,27293
2022,연천군,60,여,38413,1099465647,316,12517734,28622
2022,연천군,70,남,9754,263554688,53,3074530,27020
2022,연천군,70,여,9786,258078948,98,4267390,26372
2022,연천군,80,남,1982,53755013,22,812002,27122
2022,연천군,80,여,1648,50405887,20,1341110,30586
2022,연천군,기타,-,199413,6428800480,2160,112657925,32239
2022,연천군,전체 (기타포함),전체,926421,24928489628,10063,421323219,26908
2022,오산시,10,남,45552,1003701041,292,16154321,22034
2022,오산시,10,여,48830,1088148393,361,17769717,22284
2022,오산시,20,남,229809,4213594506,2422,133372238,18335
2022,오산시,20,여,232533,4596328937,2611,112114734,19766
2022,오산시,30,남,410714,9204747012,5298,358446659,22412
2022,오산시,30,여,495225,11416480617,5118,259201315,23053
2022,오산시,40,남,706702,18343570614,6964,432129365,25957
2022,오산시,40,여,887295,20491889815,7822,363216297,23095
2022,오산시,50,남,402361,8825853453,3736,228749978,21935
2022,오산시,50,여,423299,8811169130,3855,167603783,20815
2022,오산시,60,남,162610,3472595344,1717,106455669,21355
2022,오산시,60,여,201943,4273311188,2033,98360694,21161
2022,오산시,70,남,48219,1003043818,546,35322011,20802
2022,오산시,70,여,59882,1220563311,535,22109559,20383
2022,오산시,80,남,10214,190006612,78,3517748,18603
2022,오산시,80,여,9161,198983166,83,4922197,21721
2022,오산시,기타,-,63169,1298619875,537,24167000,20558
2022,오산시,전체 (기타포함),전체,4437518,99652606832,44008,2383613285,22457
2022,용인시,10,남,197179,4406509470,1163,51223329,22348
2022,용인시,10,여,191844,4584105101,1386,67320769,23895
2022,용인시,20,남,851035,14255181040,7431,281382478,16750
2022,용인시,20,여,902894,16780639572,9415,296421505,18585
2022,용인시,30,남,1160423,28360362882,12893,745387583,24440
2022,용인시,30,여,1665365,44115156017,16935,854667322,26490
2022,용인시,40,남,2136299,66391057577,19448,1154124575,31078
2022,용인시,40,여,3233894,89104662675,29276,1328113564,27553
2022,용인시,50,남,1147118,26404483513,8696,462702642,23018
2022,용인시,50,여,1128457,24585883750,9315,367760889,21787
2022,용인시,60,남,387087,7883235208,3170,171603023,20366
2022,용인시,60,여,370429,8719934408,3141,144799166,23540
2022,용인시,70,남,125753,2669842111,973,48992650,21231
2022,용인시,70,여,125595,2860250301,1014,43148446,22774
2022,용인시,80,남,26715,533486692,202,6884695,19970
2022,용인시,80,여,22346,482331396,183,10032445,21585
2022,용인시,기타,-,432957,10622789327,3417,122166725,24535
2022,용인시,전체 (기타포함),전체,14105390,3.53E+11,128058,6156731806,25009
2022,의왕시,10,남,24559,491410439,117,3368854,20009
2022,의왕시,10,여,24912,442152089,147,4262403,17749
2022,의왕시,20,남,175993,2773693248,1314,50867352,15760
2022,의왕시,20,여,175921,3087225508,1407,50952388,17549
2022,의왕시,30,남,225776,5119819298,2619,188708409,22677
2022,의왕시,30,여,306910,7382602682,2528,128092277,24055
2022,의왕시,40,남,318471,8574604891,2874,200566004,26924
2022,의왕시,40,여,468236,11603601675,3499,166163421,24782
2022,의왕시,50,남,217431,4756364730,1843,119142090,21875
2022,의왕시,50,여,332484,6621352365,2616,105293077,19915
2022,의왕시,60,남,131178,2632042590,1274,80116648,20065
2022,의왕시,60,여,181921,3556525876,1602,59702031,19550
2022,의왕시,70,남,28726,551076019,251,11457115,19184
2022,의왕시,70,여,36899,694399004,301,10492076,18819
